stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,date_donnee
A4863,4863,Luxembourg,[Luxem],46.169169,-1.178052,1,"",2023-10-20 04:01:38.0
A4866,4866,Missy,[Missy],46.163394,-1.168098,1,"",2023-10-20 04:01:38.0
A4867,4867,Montcalm,[Mtcal],46.163405,-1.216441,1,"",2023-10-20 04:01:38.0
A4868,4868,Montréal,[Mtrea],46.164157,-1.204388,1,"",2023-10-20 04:01:38.0
A4869,4869,Porte Saint-Nicolas (Motte-Rouge),[SNico],46.155664,-1.149094,1,"",2023-10-20 04:01:38.0
A4870,4870,Musée Maritime,[MuMar],46.149335,-1.150814,1,"",2023-10-20 04:01:38.0
A4872,4872,Oncor,[Oncor],46.167649,-1.195712,1,"",2023-10-20 04:01:38.0
A4873,4873,Philippe Vincent,[PhVin],46.154169,-1.17357,1,"",2023-10-20 04:01:38.0
A4874,4874,Place des Britanniques,[PBrit],46.148824,-1.144128,1,"",2023-10-20 04:01:38.0
A4875,4875,Plage de la Concurrence,[Plage],46.156199,-1.160976,1,"",2023-10-20 04:01:38.0
A4876,4876,Plage des Minimes,[PlMin],46.139961,-1.168872,1,"",2023-10-20 04:01:38.0
A4877,4877,Point du Jour,[PtJou],46.161269,-1.175573,1,"",2023-10-20 04:01:38.0
A4880,4880,Quatre Fages,[QFage],46.164596,-1.181205,1,"",2023-10-20 04:01:38.0
A4881,4881,Racine,[Racin],46.168187,-1.174448,1,"",2023-10-20 04:01:38.0
A4883,4883,Rond-Point de l'Europe,[RPEur],46.141483,-1.159367,1,"",2023-10-20 04:01:38.0
A4884,4884,Rue d'Yves,AYTRE Rue d'Yves,46.1412,-1.126886,1,"",2023-10-20 04:01:38.0
A4885,4885,Saint-Louis,[StLou],46.160002,-1.146077,1,"",2023-10-20 04:01:38.0
A4888,4888,Technoforum,[Techn],46.148341,-1.15378,1,"",2023-10-20 04:01:38.0
A4889,4889,Vaugouin,[Vgoin],46.165399,-1.190217,1,"",2023-10-20 04:01:38.0
A4890,4890,Vautreuil,[Vtreu],46.139831,-1.145037,1,"",2023-10-20 04:01:38.0
A4891,4891,Voltaire,[Volta],46.160105,-1.168395,1,"",2023-10-20 04:01:38.0
A4893,4893,Lavoisier,[Lavoi],46.152913,-1.126601,1,"",2023-10-20 04:01:38.0
A4894,4894,Petit Brouage,[PtBro],46.155911,-1.130799,1,"",2023-10-20 04:01:38.0
A4896,4896,André Garnerin,LA ROCHELLE - ANDRE GARNERIN,46.167576,-1.124384,1,"",2023-10-20 04:01:38.0
A4900,4900,Chemin des Rossignols,[ChRos],46.165409,-1.119329,1,"",2023-10-20 04:01:38.0
A4905,4905,Europe,[Europ],46.14148,-1.157151,1,"",2023-10-20 04:01:38.0
A4906,4906,Fromentin,[Frome],46.165267,-1.175685,1,"",2023-10-20 04:01:38.0
A4907-GRDG,4907,Gare La Rochelle (De Gaulle),[GarLR],46.1536525,-1.146565,1,"",2023-10-20 04:01:38.0
A4907-GRJ,4907,Gare La Rochelle (Joffre),[GarLR],46.1536455,-1.1455565,1,"",2023-10-20 04:01:38.0
A4909,4909,Jacques Charles,LA ROCHELLE Jacques Charles,46.165517,-1.123799,1,"",2023-10-20 04:01:38.0
A4912,4912,Le Lac,[LeLac],46.145904,-1.154467,1,"",2023-10-20 04:01:38.0
A4914,4914,Louis Guillet,[LGuil],46.169706,-1.183453,1,"",2023-10-20 04:01:38.0
A4915,4915,Maison de la Charente-Maritime,[MChar],46.138287,-1.152048,1,"",2023-10-20 04:01:38.0
A4916,4916,Maison de Retraite,[MRetr],46.167803,-1.115673,1,"",2023-10-20 04:01:38.0
A4917,4917,Moulin des Justices,[MJust],46.170496,-1.125318,1,"",2023-10-20 04:01:38.0
A4918,4918,Museum,[Museu],46.164911,-1.151488,1,"",2023-10-20 04:01:38.0
A4921,4921,Pierre Loti,[PiLot],46.163308,-1.176124,1,"",2023-10-20 04:01:38.0
A4924,4924,Port des Minimes,[PtMin],46.1407,-1.165499,1,"",2023-10-20 04:01:38.0
A4925,4925,Primevères,[Prime],46.168997,-1.130011,1,"",2023-10-20 04:01:38.0
A4927,4927,République,[Repub],46.140697,-1.142564,1,"",2023-10-20 04:01:38.0
A4929,4929,Schoelcher,[Schoe],46.15657,-1.126637,1,"",2023-10-20 04:01:38.0
A4930,4930,Ecole Lavoisier,LA ROCHELLE - ECOLE LAVOISIER,46.154379,-1.12731,1,"",2023-10-20 04:01:38.0
A4934,4934,Léon Jouhaux,LAGORD - LEON JOUHAUX,46.178545,-1.141656,1,"",2023-10-20 04:01:38.0
A4935,4935,Blériot,LAGORD Blériot,46.178763,-1.147748,1,"",2023-10-20 04:01:38.0
A4937,4937,Alizés,[Alize],46.175516,-1.155761,1,"",2023-10-20 04:01:38.0
A4938,4938,Bois d'Huré,LAGORD Bois d'Huré,46.189185,-1.14077,1,"",2023-10-20 04:01:38.0
A4942,4942,La Butte,[Butte],46.190786,-1.148309,1,"",2023-10-20 04:01:38.0
A4943,4943,La Descenderie,[Desce],46.176333,-1.13445,1,"",2023-10-20 04:01:38.0
A4944,4944,Georges Triaud,LAGORD - GEORGES TRIAUD,46.180184,-1.140464,1,"",2023-10-20 04:01:38.0
A4945,4945,La Mariennée,LAGORD - LA MARIENNEE,46.185106,-1.141711,1,"",2023-10-20 04:01:38.0
A4947,4947,Grand Mur,LAGORD - GRAND MUR,46.179191,-1.157799,1,"",2023-10-20 04:01:38.0
A4948,4948,L'Ebeaupin,LAGORD - L'EBEAUPIN,46.182597,-1.140647,1,"",2023-10-20 04:01:38.0
A4950,4950,Les Gonthières,[Gnthr],46.176777,-1.152755,1,"",2023-10-20 04:01:38.0
A4951,4951,Les Néfliers,[Nefli],46.182088,-1.163591,1,"",2023-10-20 04:01:38.0
A4952,4952,Les Pommiers,[Pommi],46.183448,-1.160245,1,"",2023-10-20 04:01:38.0
A4954,4954,Le Bassin,LAGORD Le Bassin,46.182446,-1.154999,1,"",2023-10-20 04:01:38.0
A4956,4956,Fief Nouveau,LAGORD - FIEF NOUVEAU,46.187548,-1.157519,1,"",2023-10-20 04:01:38.0
A4957,4957,François Viète,[FViet],46.192798,-1.15376,1,"",2023-10-20 04:01:38.0
A4958,4958,Jean Perrin,LAGORD - JEAN PERRIN,46.187494,-1.154519,1,"",2023-10-20 04:01:38.0
A4960,4960,Mairie de Lagord,LAGORD - MAIRIE,46.190148,-1.153426,1,"",2023-10-20 04:01:38.0
A4963,4963,Parc Aquatique,[PAqua],46.157194,-1.099348,1,"",2023-10-20 04:01:38.0
A4964,4964,Passy,[Passy],46.16152,-1.096491,1,"",2023-10-20 04:01:38.0
A4967,4967,Centre Commercial du Fief Rose,[CCFRo],46.17343,-1.1683,1,"",2023-10-20 04:01:38.0
A4969,4969,La Bourgne,[Bgne],46.162312,-1.092052,1,"",2023-10-20 04:01:38.0
A4970,4970,Joliot-Curie,[JoCur],46.157421,-1.107115,1,"",2023-10-20 04:01:38.0
A4971,4971,Billaud Varenne,[BiVar],46.152005,-1.121717,1,"",2023-10-20 04:01:38.0
A4972,4972,Blaise Pascal,[BlPas],46.159545,-1.106001,1,"",2023-10-20 04:01:38.0
A4973,4973,Claude Chappé,[ClCha],46.163767,-1.105933,1,"",2023-10-20 04:01:38.0
A4974,4974,Clos Margat,[CMgat],46.15655,-1.119933,1,"",2023-10-20 04:01:38.0
A4975,4975,Convention,[Conve],46.151381,-1.117892,1,"",2023-10-20 04:01:38.0
A4976,4976,Eglise de Périgny,[EPeri],46.15261,-1.108605,1,"",2023-10-20 04:01:38.0
A4977,4977,Frédéric Sauvage,[FrSau],46.161793,-1.108465,1,"",2023-10-20 04:01:38.0
A4978,4978,La Caillaude,[Caill],46.158271,-1.08227,1,"",2023-10-20 04:01:38.0
A4979,4979,La Vaurie,[Vauri],46.151548,-1.093863,1,"",2023-10-20 04:01:38.0
A4981,4981,Les Lilas,[Lilas],46.153129,-1.09996,1,"",2023-10-20 04:01:38.0
A4982,4982,Les Palombes,[Plbes],46.15227,-1.084826,1,"",2023-10-20 04:01:38.0
A4983,4983,Louis Lumière,[LLumi],46.162931,-1.106104,1,"",2023-10-20 04:01:38.0
A4985,4985,Paul Langevin,[PauLa],46.160774,-1.103556,1,"",2023-10-20 04:01:38.0
A4986,4986,Pommeraie,[Pmmer],46.154697,-1.095917,1,"",2023-10-20 04:01:38.0
A4987,4987,Robespierre,[Robes],46.156834,-1.122512,1,"",2023-10-20 04:01:38.0
A4988,4988,Stade de Périgny,[StdPe],46.155333,-1.084003,1,"",2023-10-20 04:01:38.0
A4990,4990,Alsace Lorraine,PUILBOREAU Alsace Lorraine,46.187056,-1.112876,1,"",2023-10-20 04:01:38.0
A4991,4991,Baillac,[Baill],46.18361,-1.117277,1,"",2023-10-20 04:01:38.0
A4996,4996,Beauregard,LA ROCHELLE Beauregard,46.167728,-1.1411,1,"",2023-10-20 04:01:38.0
A4998,4998,CIL,[CILPu] PUILBOREAU - CIL,46.182986,-1.120702,1,"",2023-10-20 04:01:38.0
A5000,5000,Rompsay,[Romps],46.167744,-1.11223,1,"",2023-10-20 04:01:38.0
A5001,5001,Château du Prieuré,[ChPri],46.172295,-1.147082,1,"",2023-10-20 04:01:38.0
A5003,5003,Cimetière de Saint-Eloi,[CimSE],46.163048,-1.129807,1,"",2023-10-20 04:01:38.0
A5004,5004,Dufresse,LA ROCHELLE - DUFRESSE,46.171496,-1.137254,1,"",2023-10-20 04:01:38.0
A5005,5005,Eglise de Puilboreau,[EglPu],46.185634,-1.11806,1,"",2023-10-20 04:01:38.0
A5006,5006,Electro,[Elect],46.170224,-1.146474,1,"",2023-10-20 04:01:38.0
A5007,5007,Fief de la Mare,PUILBOREAU - FIEF DE LA MARE,46.178164,-1.130573,1,"",2023-10-20 04:01:38.0
A5008,5008,Géraniums,[Geran],46.164408,-1.124376,1,"",2023-10-20 04:01:38.0
A5010,5010,Iris,[Iris],46.168062,-1.132603,1,"",2023-10-20 04:01:38.0
A5011,5011,La Motte,PUILBOREAU - LA MOTTE,46.183378,-1.096695,1,"",2023-10-20 04:01:38.0
A5012,5012,L'Abbaye,PUILBOREAU L'Abbaye,46.194617,-1.119104,1,"",2023-10-20 04:01:38.0
A5013,5013,Le Château,[Chtea],46.188087,-1.11758,1,"",2023-10-20 04:01:38.0
A5014,5014,Le Payaud,NIEUL/PUILBOREAU - LE PAYAUD,46.200729,-1.12466,1,"",2023-10-20 04:01:38.0
A5018,5018,Les Fléneaux,PUILBOREAU - LES FLENEAUX,46.181234,-1.113683,1,"",2023-10-20 04:01:38.0
A5019,5019,Les Grands Champs,[GraCh],46.190248,-1.115893,1,"",2023-10-20 04:01:38.0
A5022,5022,Lully,[Lully],46.160877,-1.129211,1,"",2023-10-20 04:01:38.0
A5026,5026,Patte d'Oie,[PatOi],46.166874,-1.136188,1,"",2023-10-20 04:01:38.0
A5028,5028,Soissons,[Soiss],46.175123,-1.143183,1,"",2023-10-20 04:01:38.0
A5030,5030,Le Treuil,[LeTre],46.17428,-1.127558,1,"",2023-10-20 04:01:38.0
A5032,5032,Belle Etoile,PUILBOREAU Belle Etoile,46.181461,-1.099394,1,"",2023-10-20 04:01:38.0
A5033,5033,La Moulinette,[Mlint],46.15216,-1.103723,1,"",2023-10-20 04:01:38.0
A5034,5034,Néchalier,[Necha],46.149515,-1.068802,1,"",2023-10-20 04:01:38.0
A5046,5046,14 Juillet,[14jui],46.152081,-1.124184,1,"",2023-10-20 04:01:38.0
A5047,5047,P+R Saint-Rogatien,[PRRog],46.148627,-1.062822,1,"",2023-10-20 04:01:38.0
A5225,5225,Loiré Le Moulin,VERINES Loiré Le Moulin,46.20932,-0.987974,1,"",2023-10-20 04:01:38.0
A5229,5229,La Panonnière,SAINT CHRISTOPHE La Panonnière,46.13221,-0.923431,1,"",2023-10-20 04:01:38.0
A55,55,Cimetière d'Angoulins,[CimAn] ANGOULINS Cimetière,46.107289,-1.105802,1,"",2023-10-20 04:01:38.0
A5507,5507,Marius Lacroix,LA ROCHELLE - MARIUS LACROIX,46.168762,-1.1449,1,"",2023-10-20 04:01:38.0
A5537,5537,Place de la Liberté,LA JARNE - PLACE DE LA LIBERTE,46.127848,-1.071997,1,"",2023-10-20 04:01:38.0
A5538,5538,Le Collet,SALLES SUR MER - LE COLLET,46.099924,-1.054028,1,"",2023-10-20 04:01:38.0
A5557,5557,Les Tamaris,ESNANDES - TAMARIS,46.246294,-1.118788,1,"",2023-10-20 04:01:38.0
A57,57,Mille Fleurs,[MilFl] ANGOULINS Mille Fleurs,46.103615,-1.107328,1,"",2023-10-20 04:01:38.0
A5701,5701,Belle Croix,DOMPIERRE Belle Croix,46.179623,-1.048725,1,"",2023-10-20 04:01:38.0
A5702,5702,Chagnolet les Frênes,[ChaFr],46.174409,-1.09229,1,"",2023-10-20 04:01:38.0
A5703,5703,Chagnolet Rompsay,[ChaRo],46.17127,-1.094505,1,"",2023-10-20 04:01:38.0
A5704,5704,Garenne,DOMPIERRE - GARENNE,46.186199,-1.068818,1,"",2023-10-20 04:01:38.0
A5705,5705,Les Grelettes,DOMPIERRE - LES GRELETTES,46.185981,-1.060393,1,"",2023-10-20 04:01:38.0
A5706,5706,Mairie de Dompierre,DOMPIERRE-SUR-MER Mairie,46.189342,-1.062098,1,"",2023-10-20 04:01:38.0
A5707,5707,Salle des Fêtes d'Esnandes,ESNANDES - SALLE DES FETES,46.25202,-1.114525,1,"",2023-10-20 04:01:38.0
A5708,5708,Champlain,DOMPIERRE Champlain,46.184422,-1.065138,1,"",2023-10-20 04:01:38.0
A5711,5711,ZAC de l'Aubépin,SALLES SUR MER - ZAC DE L'AUBEPIN,46.121191,-1.038026,1,"",2023-10-20 04:01:38.0
A5712,5712,Bourgogne,[Bgogn],46.17238,-1.124538,1,"",2023-10-20 04:01:38.0
A5713,5713,Clinique,[Clini],46.173699,-1.127072,1,"",2023-10-20 04:01:38.0
A5714,5714,Château d'Huré,LAGORD Château d'Huré,46.188025,-1.140262,1,"",2023-10-20 04:01:38.0
A5715,5715,Le Rayon d'Or,[RayOr],46.19143,-1.14723,1,"",2023-10-20 04:01:38.0
A5717,5717,Mairie de Marsilly,MARSILLY Mairie,46.229903,-1.134882,1,"",2023-10-20 04:01:38.0
A5718,5718,Moulin d'Amour de Marsilly,MARSILLY - MOULIN D'AMOUR,46.230738,-1.148222,1,"",2023-10-20 04:01:38.0
A5721,5721,Le Nalbret,NIEUL - LE NALBRET,46.200706,-1.167003,1,"",2023-10-20 04:01:38.0
A5722,5722,Les Allées Vieljeux,[AlVie],46.206115,-1.160337,1,"",2023-10-20 04:01:38.0
A5723,5723,Mairie de Nieul-sur-Mer,[MaiNi],46.209367,-1.163608,1,"",2023-10-20 04:01:38.0
A5725,5725,Allemagne,[Allem],46.177897,-1.121694,1,"",2023-10-20 04:01:38.0
A5727,5727,Treuil Gras,PUILBOREAU - TREUIL GRAS,46.17901,-1.108391,1,"",2023-10-20 04:01:38.0
A5729,5729,La Roche Bertin,STE SOULLE - ROCHE BERTIN,46.188574,-1.016473,1,"",2023-10-20 04:01:38.0
A5730,5730,Les Guillaudes,STE SOULLE - LES GUILLAUDES,46.190015,-1.023035,1,"",2023-10-20 04:01:38.0
A5731,5731,Pont de Grolleau,STE SOULLE - PONT DE GROLLEAU,46.195401,-1.052751,1,"",2023-10-20 04:01:38.0
A5732,5732,Pont de la Fumate,STE SOULLE - PONT LA FUMATE,46.188948,-1.051945,1,"",2023-10-20 04:01:38.0
A5733,5733,Les Monrois,SALLES SUR MER - LES MONROIS,46.106702,-1.059571,1,"",2023-10-20 04:01:38.0
A5734,5734,Cramahé,LA JARNE - CRAMAHE,46.11137,-1.067493,1,"",2023-10-20 04:01:38.0
A5735,5735,L'Aumonerie,SALLES SUR MER L'Aumonerie,46.117375,-1.026103,1,"",2023-10-20 04:01:38.0
A5736,5736,Le Moulin de Plaisance,LA JARNE - LE MOULIN DE PLAISANCE,46.112468,-1.051995,1,"",2023-10-20 04:01:38.0
A5786,5786,Champs Maillard,ANGOULINS Champs Maillard,46.10358,-1.078537,1,"",2023-10-20 04:01:38.0
A5795,5795,Gare SNCF d'Angoulins-sur-Mer,ANGOULINS - Halte Ferroviaire,46.107794,-1.114883,1,"",2023-10-20 04:01:38.0
A5821,5821,Savoie,[Savoi],46.15709,-1.185025,1,"",2023-10-20 04:01:38.0
A5830,5830,Croix Fort,CLAVETTE - CROIX FORT,46.136433,-1.014884,1,"",2023-10-20 04:01:38.0
A5831,5831,Fief Chapitre,LA JARRIE - FIEF CHAPITRE,46.134949,-1.010074,1,"",2023-10-20 04:01:38.0
A5838,5838,J.Toussaint,L'HOUMEAU - J.TOUSSAINT,46.190038,-1.183489,1,"",2023-10-20 04:01:38.0
A5839,5839,Thalasso,[Thala] CHATELAILLON-PLAGE - THALASSO,46.058865,-1.088195,1,"",2023-10-20 04:01:38.0
A5841,5841,Laleu Les Douanes,[LDoua],46.175012,-1.19688,1,"",2023-10-20 04:01:38.0
A5854,5854,Beaulieu Sud,[BeSud],46.173849,-1.119852,1,"",2023-10-20 04:01:38.0
A5876,5876,Stade de Thairé,THAIRE - STADE,46.074248,-0.997889,1,"",2023-10-20 04:01:38.0
A59,59,Saint-Jean-des-Sables,[StJSa] ANGOULINS Saint-Jean-des-Sables,46.094965,-1.100012,1,"",2023-10-20 04:01:38.0
A5913,5913,Schuman,[Scman],46.16579,-1.178359,1,"",2023-10-20 04:01:38.0
A5914,5914,Grandes Varennes,[GdVar],46.169013,-1.17758,1,"",2023-10-20 04:01:38.0
A5915,5915,Courteras,AYTRE Courteras,46.133972,-1.108271,1,"",2023-10-20 04:01:38.0
A5916,5916,La Plouzière,LAGORD - LA PLOUZIERE,46.186229,-1.165826,1,"",2023-10-20 04:01:38.0
A5938,5938,Curie-Sports,SAINT-XANDRE - Curie-Sports,46.206056,-1.092723,1,"",2023-10-20 04:01:38.0
A5939,5939,Curie-Plumier,SAINT-XANDRE - Curie-Plumier,46.202874,-1.09322,1,"",2023-10-20 04:01:38.0
A5948,5948,Eglise d'Yves,YVES Eglise,46.01759,-1.048344,1,"",2023-10-20 04:01:38.0
A5954,5954,Mairie de Clavette,CLAVETTE Mairie,46.138981,-1.027261,1,"",2023-10-20 04:01:38.0
A60,60,Stade d'Angoulins,[StdAn] ANGOULINS Stade,46.106509,-1.107715,1,"",2023-10-20 04:01:38.0
A6055,6055,Wilson,[Wlson],46.160498,-1.188276,1,"",2023-10-20 04:01:38.0
A6058,6058,Baie de Port-Neuf,[BPNeu],46.154505,-1.18411,1,"",2023-10-20 04:01:38.0
A6059,6059,ZI Chef de Baie,[ZCBai],46.159584,-1.199116,1,"",2023-10-20 04:01:38.0
A6060,6060,Plage Chef de Baie,[PlgCB],46.150295,-1.205763,1,"",2023-10-20 04:01:38.0
A6061,6061,Québec,[Quebe],46.153349,-1.203781,1,"",2023-10-20 04:01:38.0
A6063,6063,Fief des Jarries,[FJarr],46.193613,-1.156227,1,"",2023-10-20 04:01:38.0
A6069,6069,Jonchery,[Jonch] CHATELAILLON-PLAGE - JONCHERY,46.068861,-1.09052,1,"",2023-10-20 04:01:38.0
A6070,6070,La Rosière,[Rsier] CHATELAILLON-PLAGE - LA ROSIERE,46.0667,-1.087327,1,"",2023-10-20 04:01:38.0
A6071,6071,Beauséjour,[Bsejo] CHATELAILLON-PLAGE Beauséjour,46.077998,-1.092277,1,"",2023-10-20 04:01:38.0
A6072,6072,Les Sables,[Sable] CHATELAILLON-PLAGE - LES SABLES,46.084173,-1.093101,1,"",2023-10-20 04:01:38.0
A6075,6075,Les Dunes,CHATELAILLON-PLAGE - LES DUNES,46.065992,-1.091431,1,"",2023-10-20 04:01:38.0
A6076,6076,Saint-Marsault,[SMars] CHATELAILLON-PLAGE Saint-Marsaul,46.075417,-1.090277,1,"",2023-10-20 04:01:38.0
A6077,6077,Angoute,[Angou] CHATELAILLON-PLAGE Angoute,46.057977,-1.082703,1,"",2023-10-20 04:01:38.0
A6078,6078,Jardins du Gô,NIEUL - JARDINS DU GÔ,46.210108,-1.15727,1,"",2023-10-20 04:01:38.0
A6079,6079,Les Coureilles,[Crlle],46.157709,-1.088867,1,"",2023-10-20 04:01:38.0
A6080,6080,Salle Omnisports,[SOmni],46.15542,-1.092571,1,"",2023-10-20 04:01:38.0
A6081,6081,Canal de Rompsay,[CanRo],46.166952,-1.109326,1,"",2023-10-20 04:01:38.0
A6082,6082,Quatre Chevaliers,[4Chev],46.154785,-1.111387,1,"",2023-10-20 04:01:38.0
A6083,6083,Espace Commercial,[EsCom],46.174977,-1.116527,1,"",2023-10-20 04:01:38.0
A6084,6084,18 Juin,[18jui],46.176041,-1.112756,1,"",2023-10-20 04:01:38.0
A6085,6085,Beaulieu Centre,[BeCen],46.177505,-1.106521,1,"",2023-10-20 04:01:38.0
A6087,6087,Malemort,PUILBOREAU - MALEMORT,46.177803,-1.114436,1,"",2023-10-20 04:01:38.0
A6088,6088,Les Fortines,STE SOULLE - LES FORTINES,46.184465,-1.04442,1,"",2023-10-20 04:01:38.0
A6089,6089,Chemin de la Ville,STE SOULLE - CHEMIN DE LA VILLE,46.183241,-1.009776,1,"",2023-10-20 04:01:38.0
A6092,6092,Victor Hugo,L'HOUMEAU Victor Hugo,46.186394,-1.19082,1,"",2023-10-20 04:01:38.0
A6103,6103,Gare d'Aytré,[GaAyt],46.127308,-1.127705,1,"",2023-10-20 04:01:38.0
A6104,6104,Porte Dauphine,[PDaup],46.167313,-1.152875,1,"",2023-10-20 04:01:38.0
A6350,6350,Collège Marc Chagall,DOMPIERRE - COLLEGE MARC CHAGALL,46.188668,-1.058008,1,"",2023-10-20 04:01:38.0
A6409,6409,Eglise de Vérines,VERINES Eglise,46.193762,-0.967955,1,"",2023-10-20 04:01:38.0
A6508,6508,Stade de Vérines,VERINES Stade,46.196214,-0.97208,1,"",2023-10-20 04:01:38.0
A6533,6533,Eglise de Marsilly,MARSILLY - EGLISE,46.230283,-1.138157,1,"",2023-10-20 04:01:38.0
A6534,6534,Grand Large,NIEUL - GRAND LARGE,46.201762,-1.175116,1,"",2023-10-20 04:01:38.0
A6547,6547,Grammont,PUILBOREAU - GRAMMONT,46.185708,-1.09881,1,"",2023-10-20 04:01:38.0
A6548,6548,Fief des Prises,ST SOULLE - FIEF DES PRISES,46.203159,-1.026247,1,"",2023-10-20 04:01:38.0
A6549,6549,La Chevalerie,STE SOULLE - LA CHEVALERIE,46.190675,-1.018006,1,"",2023-10-20 04:01:38.0
A6550,6550,La Godinerie,ST XANDRE - LA GODINERIE,46.213342,-1.070455,1,"",2023-10-20 04:01:38.0
A6566,6566,Val Pastour,ST MEDARD - VAL PASTOUR,46.158707,-0.976531,1,"",2023-10-20 04:01:38.0
A6579,6579,Libération,DOMPIERRE Libération,46.192722,-1.057923,1,"",2023-10-20 04:01:38.0
A6580,6580,Les Tourterelles,PERIGNY - LES TOURTERELLES,46.150174,-1.089917,1,"",2023-10-20 04:01:38.0
A6620,6620,Le Pressoir,PUILBOREAU - LE PRESSOIR,46.181695,-1.123647,1,"",2023-10-20 04:01:38.0
A6652,6652,Athènes,[Athen],46.165915,-1.183248,1,"",2023-10-20 04:01:38.0
A6656,6656,Flandres - Lycée Vieljeux,LAGORD Flandres,46.177933,-1.150349,1,"",2023-10-20 04:01:38.0
A6657,6657,P+R Les Greffières,[PRGre],46.192227,-1.146408,1,"",2023-10-20 04:01:38.0
A6658,6658,Les Greffières,[Grffi],46.189841,-1.147511,1,"",2023-10-20 04:01:38.0
A6691,6691,La Cossarderie,PUILBOREAU - LA COSSARDERIE,46.184926,-1.095527,1,"",2023-10-20 04:01:38.0
A6838,6838,Puyvineux,SAINT-CHRISTOPHE Puyvineux,46.127037,-0.984275,1,"",2023-10-20 04:01:38.0
A6839,6839,France,[Frnce],46.177073,-1.117133,1,"",2023-10-20 04:01:38.0
A6840,6840,Mairie d'Angoulins,ANGOULINS Mairie,46.106001,-1.111267,1,"",2023-10-20 04:01:38.0
A6841,6841,Barbedette,[Barbe],46.132072,-1.118638,1,"",2023-10-20 04:01:38.0
A6842,6842,Marais Doux,[MaDou],46.127231,-1.122307,1,"",2023-10-20 04:01:38.0
A6846,6846,Bellevue,[Blvue] CHATELAILLON-PLAGE Bellevue,46.056205,-1.087234,1,"",2023-10-20 04:01:38.0
A6847,6847,André Charrier,[AnCha],46.190525,-1.157444,1,"",2023-10-20 04:01:38.0
A6850,6850,Les Charmes,PERIGNY Les Charmes,46.171325,-1.107338,1,"",2023-10-20 04:01:38.0
A6851,6851,Les Vallées,PERIGNY - LES VALLEES,46.169987,-1.106358,1,"",2023-10-20 04:01:38.0
A6852,6852,Jean-Paul Sartre,[JPSar],46.153846,-1.116394,1,"",2023-10-20 04:01:38.0
A6856,6856,Remparts,[Rempa],46.1584,-1.157555,1,"",2023-10-20 04:01:38.0
A6857,6857,Annette Epaud,[AEpau],46.161558,-1.177837,1,"",2023-10-20 04:01:38.0
A6859,6859,Agrocéan,[Agroc],46.150269,-1.208606,1,"",2023-10-20 04:01:38.0
A6860,6860,Port de Pêche,[PPech],46.149408,-1.220466,1,"",2023-10-20 04:01:38.0
A6861,6861,Les Vanneaux,[Vanne],46.186942,-1.158886,1,"",2023-10-20 04:01:38.0
A6862,6862,Avenue de Lagord,[AvLag],46.184244,-1.158672,1,"",2023-10-20 04:01:38.0
A6863,6863,Collège André Malraux,CHATELAILLON-PLAGE - COLLEGE ANDRE MALRA,46.079761,-1.087792,1,"",2023-10-20 04:01:38.0
A6864,6864,Normandin,[Norma],46.141666,-1.139524,1,"",2023-10-20 04:01:38.0
A6914,6914,Georges Musset,THAIRE - GEORGES MUSSET,46.073498,-1.004919,1,"",2023-10-20 04:01:38.0
A6929,6929,Mistral,LA ROCHELLE - MISTRAL,46.169579,-1.13874,1,"",2023-10-20 04:01:38.0
A6930,6930,Maquis,LA ROCHELLE - MAQUIS,46.173338,-1.135296,1,"",2023-10-20 04:01:38.0
A6939,6939,Moulin d'Amour de La Jarrie,LA JARRIE - MOULIN D'AMOUR,46.124217,-1.011415,1,"",2023-10-20 04:01:38.0
A6940,6940,Les Deux Moulins,LA JARRIE Les Deux Moulins,46.132326,-1.01367,1,"",2023-10-20 04:01:38.0
A6942,6942,Rue du Poteau,[RPote],46.164944,-1.109747,1,"",2023-10-20 04:01:38.0
A6946,6946,La Fondelay,THAIRE - LA FONDELAY,46.068289,-0.98416,1,"",2023-10-20 04:01:38.0
A6964,6964,Eglise de Salles sur Mer,SALLES SUR MER - EGLISE,46.104432,-1.052492,1,"",2023-10-20 04:01:38.0
A7004,7004,La Sirène,[Siren],46.160736,-1.216369,1,"",2023-10-20 04:01:38.0
A7006,7006,Les Aigrettes,[Aigre],46.159415,-1.087333,1,"",2023-10-20 04:01:38.0
A7012,7012,Les Fleurs,DOMPIERRE - LES FLEURS,46.186975,-1.070096,1,"",2023-10-20 04:01:38.0
A7046,7046,Les Moindreaux,MARSILLY - LES MOINDREAUX,46.239833,-1.123083,1,"",2023-10-20 04:01:38.0
A7059,7059,Les Peupliers,[Peupl] LA ROCHELLE - LES PEUPLIERS,46.144012,-1.138334,1,"",2023-10-20 04:01:38.0
A7060,7060,Cimetière Paysager,[CimPa],46.173736,-1.179527,1,"",2023-10-20 04:01:38.0
A719,719,Les Bouchôleurs,[Bouch] CHATELAILLON-PLAGE Les Bouchôleu,46.053368,-1.082977,1,"",2023-10-20 04:01:38.0
A7203,7203,Plaine des Jeux,[PJeux],46.155495,-1.190853,1,"",2023-10-20 04:01:38.0
A7237,7237,Monsidun,L'HOUMEAU - MONSIDUN,46.184206,-1.189119,1,"",2023-10-20 04:01:38.0
