route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_date_donnee
LD4,R12,RC3126106,Beaulieu,0,1,D4-1,R32186,2024-01-22 04:01:44.0
LD4,R12,RC3126107,Les Minimes,0,0,D4-1,R32185,2024-01-22 04:01:44.0
LD4,R12,RC3126108,Beaulieu,0,1,D4-1,R32186,2024-01-22 04:01:44.0
LD4,R12,RC3126109,Les Minimes,0,0,D4-1,R32185,2024-01-22 04:01:44.0
LD4,R12,RC3126110,Beaulieu,0,1,D4-1,R32186,2024-01-22 04:01:44.0
LD4,R12,RC3126111,Les Minimes,0,0,D4-1,R32185,2024-01-22 04:01:44.0
LD4,R12,RC3126112,Beaulieu,0,1,D4-1,R32186,2024-01-22 04:01:44.0
LD4,R12,RC3126113,Les Minimes,0,0,D4-1,R32185,2024-01-22 04:01:44.0
LD4,R12,RC3126114,Beaulieu,0,1,D4-1,R32186,2024-01-22 04:01:44.0
LD4,R12,RC3126115,Les Minimes,0,0,D4-1,R32185,2024-01-22 04:01:44.0
LD4,R12,RC3126116,Beaulieu,0,1,D4-1,R32186,2024-01-22 04:01:44.0
LD4,R12,RC3126117,Les Minimes,0,0,D4-1,R32185,2024-01-22 04:01:44.0
LD4,R12,RC3126118,Beaulieu,0,1,D4-1,R32186,2024-01-22 04:01:44.0
LD4,R12,RC3126119,Les Minimes,0,0,D4-1,R32185,2024-01-22 04:01:44.0
LD4,R14,RC3113615,Les Minimes,0,0,D4-1,R32185,2024-01-22 04:01:44.0
LD4,R14,RC3113616,Beaulieu,0,1,D4-1,R32186,2024-01-22 04:01:44.0
LD4,R14,RC3113617,Les Minimes,0,0,D4-1,R32185,2024-01-22 04:01:44.0
LD4,R14,RC3113618,Beaulieu,0,1,D4-1,R32186,2024-01-22 04:01:44.0
LD4,R14,RC3113619,Les Minimes,0,0,D4-1,R32185,2024-01-22 04:01:44.0
LD4,R14,RC3113620,Beaulieu,0,1,D4-1,R32186,2024-01-22 04:01:44.0
LD4,R14,RC3113621,Les Minimes,0,0,D4-1,R32185,2024-01-22 04:01:44.0
LD4,R14,RC3113622,Beaulieu,0,1,D4-1,R32186,2024-01-22 04:01:44.0
LD4,R14,RC3113623,Les Minimes,0,0,D4-1,R32185,2024-01-22 04:01:44.0
LD4,R14,RC3113624,Beaulieu,0,1,D4-1,R32186,2024-01-22 04:01:44.0
LD4,R14,RC3113625,Les Minimes,0,0,D4-1,R32185,2024-01-22 04:01:44.0
LD4,R14,RC3113626,Beaulieu,0,1,D4-1,R32186,2024-01-22 04:01:44.0
LD4,R14,RC3113627,Les Minimes,0,0,D4-1,R32185,2024-01-22 04:01:44.0
LD4,R14,RC3113628,Beaulieu,0,1,D4-1,R32186,2024-01-22 04:01:44.0
LD4,R14,RC3113629,Les Minimes,0,0,D4-1,R32185,2024-01-22 04:01:44.0
LD4,R14,RC3113630,Beaulieu,0,1,D4-1,R32186,2024-01-22 04:01:44.0
LD4,R14,RC3113631,Les Minimes,0,0,D4-1,R32185,2024-01-22 04:01:44.0
LD4,R14,RC3113632,Beaulieu,0,1,D4-1,R32186,2024-01-22 04:01:44.0
LD4,R14,RC3113633,Les Minimes,0,0,D4-1,R32185,2024-01-22 04:01:44.0
LD4,R14,RC3113634,Beaulieu,0,1,D4-1,R32186,2024-01-22 04:01:44.0
LD4,R14,RC3113635,Les Minimes,0,0,D4-1,R32185,2024-01-22 04:01:44.0
LD4,R2,RC3096939,Les Minimes,0,0,D4-1,R31942,2024-01-22 04:01:44.0
LD4,R2,RC3096940,Beaulieu,0,1,D4-1,R31943,2024-01-22 04:01:44.0
LD4,R2,RC3096941,Les Minimes,0,0,D4-1,R31942,2024-01-22 04:01:44.0
LD4,R2,RC3096942,Beaulieu,0,1,D4-1,R31943,2024-01-22 04:01:44.0
LD4,R2,RC3096943,Les Minimes,0,0,D4-1,R31942,2024-01-22 04:01:44.0
LD4,R2,RC3096944,Beaulieu,0,1,D4-1,R31943,2024-01-22 04:01:44.0
LD4,R2,RC3096945,Les Minimes,0,0,D4-1,R31942,2024-01-22 04:01:44.0
LD4,R2,RC3096946,Beaulieu,0,1,D4-1,R31943,2024-01-22 04:01:44.0
LD4,R2,RC3096947,Les Minimes,0,0,D4-1,R31942,2024-01-22 04:01:44.0
LD4,R2,RC3096948,Beaulieu,0,1,D4-1,R31943,2024-01-22 04:01:44.0
LD4,R2,RC3096949,Les Minimes,0,0,D4-1,R31942,2024-01-22 04:01:44.0
LD4,R2,RC3096950,Beaulieu,0,1,D4-1,R31943,2024-01-22 04:01:44.0
LD4,R2,RC3096951,Les Minimes,0,0,D4-1,R31942,2024-01-22 04:01:44.0
LD4,R2,RC3096952,Beaulieu,0,1,D4-1,R31943,2024-01-22 04:01:44.0
LD4,R2,RC3096953,Les Minimes,0,0,D4-1,R31942,2024-01-22 04:01:44.0
LD4,R2,RC3096954,Beaulieu,0,1,D4-1,R31943,2024-01-22 04:01:44.0
LD4,R2,RC3096955,Les Minimes,0,0,D4-1,R31942,2024-01-22 04:01:44.0
LD4,R2,RC3096956,Beaulieu,0,1,D4-1,R31943,2024-01-22 04:01:44.0
LD4,R2,RC3096957,Les Minimes,0,0,D4-1,R31942,2024-01-22 04:01:44.0
LD4,R2,RC3096958,Beaulieu,0,1,D4-1,R31943,2024-01-22 04:01:44.0
LD4,R2,RC3096959,Les Minimes,0,0,D4-1,R31942,2024-01-22 04:01:44.0
LD4,R23,RC3129343,P+R Beaulieu,1,1,D4-2,R25235,2024-01-22 04:01:44.0
LD4,R23,RC3129344,P+R Beaulieu,1,1,D4-2,R25235,2024-01-22 04:01:44.0
LD4,R23,RC3129345,P+R Beaulieu,1,1,D4-2,R25235,2024-01-22 04:01:44.0
LD4,R23,RC3129346,P+R Beaulieu,1,1,D4-2,R25235,2024-01-22 04:01:44.0
LD4,R23,RC3129347,Dames Blanches,1,0,D4-2,R25234,2024-01-22 04:01:44.0
LD4,R23,RC3129348,Dames Blanches,1,0,D4-2,R25234,2024-01-22 04:01:44.0
LD4,R23,RC3129349,Dames Blanches,1,0,D4-2,R25234,2024-01-22 04:01:44.0
LD4,R23,RC3129350,Dames Blanches,0,0,D4-3,R25234,2024-01-22 04:01:44.0
LD4,R23,RC3129351,Dames Blanches,0,0,D4-3,R25234,2024-01-22 04:01:44.0
LD4,R23,RC3129352,Dames Blanches,0,0,D4-3,R25234,2024-01-22 04:01:44.0
LD4,R23,RC3129353,P+R Beaulieu,0,1,D4-3,R25235,2024-01-22 04:01:44.0
LD4,R23,RC3129354,P+R Beaulieu,0,1,D4-3,R25235,2024-01-22 04:01:44.0
LD4,R23,RC3129355,P+R Beaulieu,0,1,D4-3,R25235,2024-01-22 04:01:44.0
LD4,R23,RC3129356,Dames Blanches,0,0,D4-3,R25234,2024-01-22 04:01:44.0
LD4,R3,RC3095361,Les Minimes,0,0,D4-1,R31942,2024-01-22 04:01:44.0
LD4,R3,RC3095362,Beaulieu,0,1,D4-1,R31943,2024-01-22 04:01:44.0
LD4,R3,RC3095363,Les Minimes,0,0,D4-1,R31942,2024-01-22 04:01:44.0
LD4,R3,RC3095364,Beaulieu,0,1,D4-1,R31943,2024-01-22 04:01:44.0
LD4,R3,RC3095365,Les Minimes,0,0,D4-1,R31942,2024-01-22 04:01:44.0
LD4,R3,RC3095366,Beaulieu,0,1,D4-1,R31943,2024-01-22 04:01:44.0
LD4,R3,RC3095367,Les Minimes,0,0,D4-1,R31942,2024-01-22 04:01:44.0
LD4,R3,RC3095368,Beaulieu,0,1,D4-1,R31943,2024-01-22 04:01:44.0
LD4,R3,RC3095369,Les Minimes,0,0,D4-1,R31942,2024-01-22 04:01:44.0
LD4,R3,RC3095370,Beaulieu,0,1,D4-1,R31943,2024-01-22 04:01:44.0
LD4,R3,RC3095371,Les Minimes,0,0,D4-1,R31942,2024-01-22 04:01:44.0
LD4,R3,RC3095372,Beaulieu,0,1,D4-1,R31943,2024-01-22 04:01:44.0
LD4,R3,RC3095373,Les Minimes,0,0,D4-1,R31942,2024-01-22 04:01:44.0
LD4,R3,RC3095374,Beaulieu,0,1,D4-1,R31943,2024-01-22 04:01:44.0
LD4,R3,RC3095375,Les Minimes,0,0,D4-1,R31942,2024-01-22 04:01:44.0
LD4,R3,RC3095376,Beaulieu,0,1,D4-1,R31943,2024-01-22 04:01:44.0
LD4,R3,RC3095377,Les Minimes,0,0,D4-1,R31942,2024-01-22 04:01:44.0
LD4,R3,RC3095378,Beaulieu,0,1,D4-1,R31943,2024-01-22 04:01:44.0
LD4,R3,RC3095379,Les Minimes,0,0,D4-1,R31942,2024-01-22 04:01:44.0
LD4,R3,RC3095380,Beaulieu,0,1,D4-1,R31943,2024-01-22 04:01:44.0
LD4,R3,RC3095381,Les Minimes,0,0,D4-1,R31942,2024-01-22 04:01:44.0
LD5,R12,RC3126460,Gare La Rochelle,1,0,D5-1,R32193,2024-01-22 04:01:44.0
LD5,R12,RC3126461,Laleu,0,1,D5-1,R32194,2024-01-22 04:01:44.0
LD5,R12,RC3126462,Laleu,0,1,D5-1,R32194,2024-01-22 04:01:44.0
LD5,R12,RC3126463,Laleu,0,1,D5-1,R32194,2024-01-22 04:01:44.0
LD5,R12,RC3126464,Laleu,0,1,D5-1,R32194,2024-01-22 04:01:44.0
LD5,R12,RC3126465,Laleu,0,1,D5-1,R32194,2024-01-22 04:01:44.0
LD5,R12,RC3126466,Laleu,0,1,D5-1,R32194,2024-01-22 04:01:44.0
LD5,R12,RC3126467,Laleu,0,1,D5-1,R32194,2024-01-22 04:01:44.0
LD5,R12,RC3126468,Laleu,0,1,D5-1,R32194,2024-01-22 04:01:44.0
LD5,R12,RC3126469,Laleu,0,1,D5-1,R32194,2024-01-22 04:01:44.0
LD5,R12,RC3126470,Laleu,0,1,D5-1,R32194,2024-01-22 04:01:44.0
LD5,R12,RC3126471,Laleu,0,1,D5-1,R32192,2024-01-22 04:01:44.0
LD5,R12,RC3126472,Gare La Rochelle,0,0,D5-1,R32193,2024-01-22 04:01:44.0
LD5,R12,RC3126473,Gare La Rochelle,0,0,D5-1,R32193,2024-01-22 04:01:44.0
LD5,R12,RC3126474,Gare La Rochelle,0,0,D5-1,R32193,2024-01-22 04:01:44.0
LD5,R12,RC3126475,Gare La Rochelle,0,0,D5-1,R32193,2024-01-22 04:01:44.0
LD5,R12,RC3126476,Gare La Rochelle,0,0,D5-1,R32193,2024-01-22 04:01:44.0
LD5,R12,RC3126477,Gare La Rochelle,0,0,D5-1,R32193,2024-01-22 04:01:44.0
LD5,R12,RC3126478,Gare La Rochelle,0,0,D5-1,R32193,2024-01-22 04:01:44.0
LD5,R12,RC3126479,Gare La Rochelle,0,0,D5-1,R32193,2024-01-22 04:01:44.0
LD5,R12,RC3126480,Gare La Rochelle,0,0,D5-1,R32193,2024-01-22 04:01:44.0
LD5,R12,RC3126481,Gare La Rochelle,0,0,D5-1,R32193,2024-01-22 04:01:44.0
LD5,R12,RC3126482,Laleu,0,1,D5-1,R32196,2024-01-22 04:01:44.0
LD5,R14,RC3113636,Gare La Rochelle,0,0,D5-1,R32193,2024-01-22 04:01:44.0
LD5,R14,RC3113637,Laleu,0,1,D5-1,R32194,2024-01-22 04:01:44.0
LD5,R14,RC3113638,Laleu,0,1,D5-1,R32194,2024-01-22 04:01:44.0
LD5,R14,RC3113639,Laleu,0,1,D5-1,R32194,2024-01-22 04:01:44.0
LD5,R14,RC3113640,Laleu,0,1,D5-1,R32194,2024-01-22 04:01:44.0
LD5,R14,RC3113641,Laleu,0,1,D5-1,R32194,2024-01-22 04:01:44.0
LD5,R14,RC3113642,Laleu,0,1,D5-1,R32194,2024-01-22 04:01:44.0
LD5,R14,RC3113643,Laleu,0,1,D5-1,R32194,2024-01-22 04:01:44.0
LD5,R14,RC3113644,Laleu,0,1,D5-1,R32194,2024-01-22 04:01:44.0
LD5,R14,RC3113645,Laleu,0,1,D5-1,R32194,2024-01-22 04:01:44.0
LD5,R14,RC3113646,Laleu,0,1,D5-1,R32194,2024-01-22 04:01:44.0
LD5,R14,RC3113647,Laleu,0,1,D5-1,R32192,2024-01-22 04:01:44.0
LD5,R14,RC3113648,Gare La Rochelle,0,0,D5-1,R32193,2024-01-22 04:01:44.0
LD5,R14,RC3113649,Gare La Rochelle,0,0,D5-1,R32193,2024-01-22 04:01:44.0
LD5,R14,RC3113650,Gare La Rochelle,0,0,D5-1,R32193,2024-01-22 04:01:44.0
LD5,R14,RC3113651,Gare La Rochelle,0,0,D5-1,R32193,2024-01-22 04:01:44.0
LD5,R14,RC3113652,Gare La Rochelle,0,0,D5-1,R32193,2024-01-22 04:01:44.0
LD5,R14,RC3113653,Gare La Rochelle,0,0,D5-1,R32193,2024-01-22 04:01:44.0
LD5,R14,RC3113654,Gare La Rochelle,0,0,D5-1,R32193,2024-01-22 04:01:44.0
LD5,R14,RC3113655,Gare La Rochelle,0,0,D5-1,R32193,2024-01-22 04:01:44.0
LD5,R14,RC3113656,Gare La Rochelle,0,0,D5-1,R32193,2024-01-22 04:01:44.0
LD5,R14,RC3113657,Gare La Rochelle,0,0,D5-1,R32193,2024-01-22 04:01:44.0
LD5,R14,RC3113658,Laleu,0,1,D5-1,R32196,2024-01-22 04:01:44.0
LD5,R2,RC3096960,Gare La Rochelle,1,0,D5-1,R31948,2024-01-22 04:01:44.0
LD5,R2,RC3096961,Laleu,0,1,D5-1,R31950,2024-01-22 04:01:44.0
LD5,R2,RC3096962,Laleu,0,1,D5-1,R31950,2024-01-22 04:01:44.0
LD5,R2,RC3096963,Laleu,0,1,D5-1,R31950,2024-01-22 04:01:44.0
LD5,R2,RC3096964,Laleu,0,1,D5-1,R31950,2024-01-22 04:01:44.0
LD5,R2,RC3096965,Laleu,0,1,D5-1,R31950,2024-01-22 04:01:44.0
LD5,R2,RC3096966,Laleu,0,1,D5-1,R31950,2024-01-22 04:01:44.0
LD5,R2,RC3096967,Laleu,0,1,D5-1,R31950,2024-01-22 04:01:44.0
LD5,R2,RC3096968,Laleu,0,1,D5-1,R31950,2024-01-22 04:01:44.0
LD5,R2,RC3096969,Laleu,0,1,D5-1,R31950,2024-01-22 04:01:44.0
LD5,R2,RC3096970,Laleu,0,1,D5-1,R31950,2024-01-22 04:01:44.0
LD5,R2,RC3096971,Laleu,0,1,D5-1,R31952,2024-01-22 04:01:44.0
LD5,R2,RC3096972,Gare La Rochelle,0,0,D5-1,R31948,2024-01-22 04:01:44.0
LD5,R2,RC3096973,Gare La Rochelle,0,0,D5-1,R31948,2024-01-22 04:01:44.0
LD5,R2,RC3096974,Gare La Rochelle,0,0,D5-1,R31948,2024-01-22 04:01:44.0
LD5,R2,RC3096975,Gare La Rochelle,0,0,D5-1,R31948,2024-01-22 04:01:44.0
LD5,R2,RC3096976,Gare La Rochelle,0,0,D5-1,R31948,2024-01-22 04:01:44.0
LD5,R2,RC3096977,Gare La Rochelle,0,0,D5-1,R31948,2024-01-22 04:01:44.0
LD5,R2,RC3096978,Gare La Rochelle,0,0,D5-1,R31948,2024-01-22 04:01:44.0
LD5,R2,RC3096979,Gare La Rochelle,0,0,D5-1,R31948,2024-01-22 04:01:44.0
LD5,R2,RC3096980,Gare La Rochelle,0,0,D5-1,R31948,2024-01-22 04:01:44.0
LD5,R2,RC3096981,Gare La Rochelle,0,0,D5-1,R31948,2024-01-22 04:01:44.0
LD5,R2,RC3096982,Laleu,0,1,D5-1,R31951,2024-01-22 04:01:44.0
LD5,R3,RC3095382,Gare La Rochelle,0,0,D5-1,R31948,2024-01-22 04:01:44.0
LD5,R3,RC3095383,Laleu,0,1,D5-1,R31950,2024-01-22 04:01:44.0
LD5,R3,RC3095384,Laleu,0,1,D5-1,R31950,2024-01-22 04:01:44.0
LD5,R3,RC3095385,Laleu,0,1,D5-1,R31950,2024-01-22 04:01:44.0
LD5,R3,RC3095386,Laleu,0,1,D5-1,R31950,2024-01-22 04:01:44.0
LD5,R3,RC3095387,Laleu,0,1,D5-1,R31950,2024-01-22 04:01:44.0
LD5,R3,RC3095388,Laleu,0,1,D5-1,R31950,2024-01-22 04:01:44.0
LD5,R3,RC3095389,Laleu,0,1,D5-1,R31950,2024-01-22 04:01:44.0
LD5,R3,RC3095390,Laleu,0,1,D5-1,R31950,2024-01-22 04:01:44.0
LD5,R3,RC3095391,Laleu,0,1,D5-1,R31950,2024-01-22 04:01:44.0
LD5,R3,RC3095392,Laleu,0,1,D5-1,R31950,2024-01-22 04:01:44.0
LD5,R3,RC3095393,Laleu,0,1,D5-1,R31952,2024-01-22 04:01:44.0
LD5,R3,RC3095394,Gare La Rochelle,0,0,D5-1,R31948,2024-01-22 04:01:44.0
LD5,R3,RC3095395,Gare La Rochelle,0,0,D5-1,R31948,2024-01-22 04:01:44.0
LD5,R3,RC3095396,Gare La Rochelle,0,0,D5-1,R31948,2024-01-22 04:01:44.0
LD5,R3,RC3095397,Gare La Rochelle,0,0,D5-1,R31948,2024-01-22 04:01:44.0
LD5,R3,RC3095398,Gare La Rochelle,0,0,D5-1,R31948,2024-01-22 04:01:44.0
LD5,R3,RC3095399,Gare La Rochelle,0,0,D5-1,R31948,2024-01-22 04:01:44.0
LD5,R3,RC3095400,Gare La Rochelle,0,0,D5-1,R31948,2024-01-22 04:01:44.0
LD5,R3,RC3095401,Gare La Rochelle,0,0,D5-1,R31948,2024-01-22 04:01:44.0
LD5,R3,RC3095402,Gare La Rochelle,0,0,D5-1,R31948,2024-01-22 04:01:44.0
LD5,R3,RC3095403,Gare La Rochelle,0,0,D5-1,R31948,2024-01-22 04:01:44.0
LD5,R3,RC3095404,Laleu,0,1,D5-1,R31951,2024-01-22 04:01:44.0
LN1,R19,RC3128128,Place de Verdun,0,0,N1-2,R32119,2024-01-22 04:01:44.0
LN1,R19,RC3128129,Place de Verdun,0,0,N1-3,R32119,2024-01-22 04:01:44.0
LN1,R19,RC3128130,Place de Verdun,0,0,N1-2,R32119,2024-01-22 04:01:44.0
LN1,R19,RC3128131,Place de Verdun,0,0,N1-3,R32119,2024-01-22 04:01:44.0
LN1,R19,RC3128132,Place de Verdun,0,0,N1-2,R32119,2024-01-22 04:01:44.0
LN1,R19,RC3128133,Place de Verdun,0,1,N1-1,R32114,2024-01-22 04:01:44.0
LN1,R19,RC3128134,Place de Verdun,0,1,N1-6,R32114,2024-01-22 04:01:44.0
LN1,R19,RC3128135,Place de Verdun,0,1,N1-4,R32114,2024-01-22 04:01:44.0
LN1,R19,RC3128136,Place de Verdun,0,1,N1-5,R32114,2024-01-22 04:01:44.0
LN1,R19,RC3128137,Place de Verdun,0,1,N1-1,R32114,2024-01-22 04:01:44.0
LN1,R19,RC3128138,Aytré - Grands Prés,0,0,N1-6,R32115,2024-01-22 04:01:44.0
LN1,R19,RC3128139,Aytré - Grands Prés,0,0,N1-4,R32115,2024-01-22 04:01:44.0
LN1,R19,RC3128140,Aytré - Grands Prés,0,0,N1-5,R32115,2024-01-22 04:01:44.0
LN1,R19,RC3128141,Aytré - Grands Prés,0,0,N1-1,R32115,2024-01-22 04:01:44.0
LN1,R19,RC3128142,Aytré - Grands Prés,0,0,N1-6,R32115,2024-01-22 04:01:44.0
LN1,R19,RC3128143,La Pallice,0,1,N1-3,R32122,2024-01-22 04:01:44.0
LN1,R19,RC3128144,La Pallice,0,1,N1-2,R32122,2024-01-22 04:01:44.0
LN1,R19,RC3128145,La Pallice,0,1,N1-3,R32122,2024-01-22 04:01:44.0
LN1,R19,RC3128146,La Pallice,0,1,N1-2,R32122,2024-01-22 04:01:44.0
LN1,R19,RC3128147,La Pallice,0,1,N1-3,R32122,2024-01-22 04:01:44.0
LN1,R24,RC3130641,Place de Verdun,0,0,N1-1,R31883,2024-01-22 04:01:44.0
LN1,R24,RC3130642,Place de Verdun,0,0,N1-2,R31883,2024-01-22 04:01:44.0
LN1,R24,RC3130643,Place de Verdun,0,1,N1-2,R25275,2024-01-22 04:01:44.0
LN1,R24,RC3130644,Place de Verdun,0,1,N1-5,R25275,2024-01-22 04:01:44.0
LN1,R24,RC3130645,Aytré - Grands Prés,0,0,N1-6,R25273,2024-01-22 04:01:44.0
LN1,R24,RC3130646,Aytré - Grands Prés,0,0,N1-5,R25273,2024-01-22 04:01:44.0
LN1,R24,RC3130647,La Pallice,0,1,N1-2,R31886,2024-01-22 04:01:44.0
LN1,R24,RC3130648,La Pallice,0,1,N1-3,R31886,2024-01-22 04:01:44.0
LN1,R24,RC3130649,Place de Verdun,0,0,N1-3,R31883,2024-01-22 04:01:44.0
LN1,R24,RC3130650,Place de Verdun,0,0,N1-2,R31883,2024-01-22 04:01:44.0
LN1,R24,RC3130651,Place de Verdun,0,0,N1-3,R31883,2024-01-22 04:01:44.0
LN1,R24,RC3130652,Place de Verdun,0,0,N1-2,R31883,2024-01-22 04:01:44.0
LN1,R24,RC3130653,Place de Verdun,0,0,N1-3,R31883,2024-01-22 04:01:44.0
LN1,R24,RC3130654,Place de Verdun,0,1,N1-6,R25275,2024-01-22 04:01:44.0
LN1,R24,RC3130655,Place de Verdun,0,1,N1-1,R25275,2024-01-22 04:01:44.0
LN1,R24,RC3130656,Place de Verdun,0,1,N1-4,R25275,2024-01-22 04:01:44.0
LN1,R24,RC3130657,Place de Verdun,0,1,N1-5,R25275,2024-01-22 04:01:44.0
LN1,R24,RC3130658,Place de Verdun,0,1,N1-4,R25275,2024-01-22 04:01:44.0
LN1,R24,RC3130659,Aytré - Grands Prés,0,0,N1-1,R25273,2024-01-22 04:01:44.0
LN1,R24,RC3130660,Aytré - Grands Prés,0,0,N1-4,R25273,2024-01-22 04:01:44.0
LN1,R24,RC3130661,Aytré - Grands Prés,0,0,N1-5,R25273,2024-01-22 04:01:44.0
LN1,R24,RC3130662,Aytré - Grands Prés,0,0,N1-4,R25273,2024-01-22 04:01:44.0
LN1,R24,RC3130663,Aytré - Grands Prés,0,0,N1-1,R25273,2024-01-22 04:01:44.0
LN1,R24,RC3130664,La Pallice,0,1,N1-2,R31886,2024-01-22 04:01:44.0
LN1,R24,RC3130665,La Pallice,0,1,N1-3,R31886,2024-01-22 04:01:44.0
LN1,R24,RC3130666,La Pallice,0,1,N1-2,R31886,2024-01-22 04:01:44.0
LN1,R24,RC3130667,La Pallice,0,1,N1-3,R31886,2024-01-22 04:01:44.0
LN1,R24,RC3130668,La Pallice,0,1,N1-2,R31886,2024-01-22 04:01:44.0
LN1,R6,RC3098348,Place de Verdun,0,0,N1-2,R31883,2024-01-22 04:01:44.0
LN1,R6,RC3098350,Place de Verdun,0,0,N1-5,R31883,2024-01-22 04:01:44.0
LN1,R6,RC3098352,Place de Verdun,0,0,N1-1,R31883,2024-01-22 04:01:44.0
LN1,R6,RC3098354,Place de Verdun,0,0,N1-4,R31883,2024-01-22 04:01:44.0
LN1,R6,RC3098356,Place de Verdun,0,0,N1-3,R31883,2024-01-22 04:01:44.0
LN1,R6,RC3098358,Place de Verdun,0,1,N1-1,R25275,2024-01-22 04:01:44.0
LN1,R6,RC3098360,Place de Verdun,0,1,N1-4,R25275,2024-01-22 04:01:44.0
LN1,R6,RC3098362,Place de Verdun,0,1,N1-3,R25275,2024-01-22 04:01:44.0
LN1,R6,RC3098364,Place de Verdun,0,1,N1-6,R25275,2024-01-22 04:01:44.0
LN1,R6,RC3098366,Place de Verdun,0,1,N1-2,R25275,2024-01-22 04:01:44.0
LN1,R6,RC3098368,Aytré - Grands Prés,0,0,N1-4,R25273,2024-01-22 04:01:44.0
LN1,R6,RC3098370,Aytré - Grands Prés,0,0,N1-3,R25273,2024-01-22 04:01:44.0
LN1,R6,RC3098372,Aytré - Grands Prés,0,0,N1-6,R25273,2024-01-22 04:01:44.0
LN1,R6,RC3098374,Aytré - Grands Prés,0,0,N1-2,R25273,2024-01-22 04:01:44.0
LN1,R6,RC3098376,Aytré - Grands Prés,0,0,N1-5,R25273,2024-01-22 04:01:44.0
LN1,R6,RC3098378,La Pallice,0,1,N1-5,R31886,2024-01-22 04:01:44.0
LN1,R6,RC3098380,La Pallice,0,1,N1-1,R31886,2024-01-22 04:01:44.0
LN1,R6,RC3098382,La Pallice,0,1,N1-4,R31886,2024-01-22 04:01:44.0
LN1,R6,RC3098384,La Pallice,0,1,N1-3,R31886,2024-01-22 04:01:44.0
LN1,R6,RC3098386,La Pallice,0,1,N1-6,R31886,2024-01-22 04:01:44.0
LN2,R19,RC3128148,Place de Verdun,0,0,N2-5,R32125,2024-01-22 04:01:44.0
LN2,R19,RC3128149,Villeneuve,0,0,N2-3,R32123,2024-01-22 04:01:44.0
LN2,R19,RC3128150,Place de Verdun,0,0,N2-9,R32125,2024-01-22 04:01:44.0
LN2,R19,RC3128151,Place de Verdun,0,0,N2-6,R32125,2024-01-22 04:01:44.0
LN2,R19,RC3128152,Place de Verdun,0,0,N2-4,R32125,2024-01-22 04:01:44.0
LN2,R19,RC3128153,Place de Verdun,0,0,N2-5,R32125,2024-01-22 04:01:44.0
LN2,R19,RC3128154,Place de Verdun,0,1,N2-3,R32124,2024-01-22 04:01:44.0
LN2,R19,RC3128155,Place de Verdun,0,1,N2-2,R32124,2024-01-22 04:01:44.0
LN2,R19,RC3128156,Place de Verdun,0,1,N2-3,R32124,2024-01-22 04:01:44.0
LN2,R19,RC3128157,Place de Verdun,0,1,N2-2,R32124,2024-01-22 04:01:44.0
LN2,R19,RC3128158,Place de Verdun,0,1,N2-3,R32124,2024-01-22 04:01:44.0
LN2,R19,RC3128159,Villeneuve,0,0,N2-2,R32123,2024-01-22 04:01:44.0
LN2,R19,RC3128160,Villeneuve,0,0,N2-2,R32123,2024-01-22 04:01:44.0
LN2,R19,RC3128161,Villeneuve,0,0,N2-3,R32123,2024-01-22 04:01:44.0
LN2,R19,RC3128162,Villeneuve,0,0,N2-2,R32123,2024-01-22 04:01:44.0
LN2,R19,RC3128163,Mireuil,0,1,N2-9,R32128,2024-01-22 04:01:44.0
LN2,R19,RC3128164,Mireuil,0,1,N2-6,R32128,2024-01-22 04:01:44.0
LN2,R19,RC3128165,Mireuil,0,1,N2-4,R32128,2024-01-22 04:01:44.0
LN2,R19,RC3128166,Mireuil,0,1,N2-5,R32128,2024-01-22 04:01:44.0
LN2,R19,RC3128167,Mireuil,0,1,N2-10,R32128,2024-01-22 04:01:44.0
LN2,R24,RC3130669,Place de Verdun,0,0,N2-3,R31892,2024-01-22 04:01:44.0
LN2,R24,RC3130670,Place de Verdun,0,1,N2-3,R31889,2024-01-22 04:01:44.0
LN2,R24,RC3130671,Place de Verdun,0,1,N2-4,R31889,2024-01-22 04:01:44.0
LN2,R24,RC3130672,Place de Verdun,0,0,N2-4,R31892,2024-01-22 04:01:44.0
LN2,R24,RC3130673,Mireuil,0,1,N2-5,R31895,2024-01-22 04:01:44.0
LN2,R24,RC3130674,Mireuil,0,1,N2-4,R31895,2024-01-22 04:01:44.0
LN2,R24,RC3130675,Villeneuve,0,0,N2-3,R31887,2024-01-22 04:01:44.0
LN2,R24,RC3130676,Villeneuve,0,0,N2-2,R31887,2024-01-22 04:01:44.0
LN2,R24,RC3130677,Place de Verdun,0,0,N2-5,R31892,2024-01-22 04:01:44.0
LN2,R24,RC3130678,Villeneuve,0,0,N2-2,R31887,2024-01-22 04:01:44.0
LN2,R24,RC3130679,Place de Verdun,0,0,N2-6,R31892,2024-01-22 04:01:44.0
LN2,R24,RC3130680,Place de Verdun,0,0,N2-1,R31892,2024-01-22 04:01:44.0
LN2,R24,RC3130681,Place de Verdun,0,0,N2-4,R31892,2024-01-22 04:01:44.0
LN2,R24,RC3130682,Place de Verdun,0,0,N2-5,R31892,2024-01-22 04:01:44.0
LN2,R24,RC3130683,Place de Verdun,0,1,N2-2,R31889,2024-01-22 04:01:44.0
